words@nns1982m	@nns1982m	2053.404	2053.458	/
words@nns1982m	@nns1982m	2055.438	2055.645	в
words@nns1982m	@nns1982m	2055.645	2055.852	роме
words@nns1982m	@nns1982m	2055.852	2056.059	/
words@nns1982m	@nns1982m	2056.059	2056.266	в
words@nns1982m	@nns1982m	2056.266	2056.473	роме
words@nns1982m	@nns1982m	2056.473	2056.68	да
words@nns1982m	@nns1982m	2056.68	2056.887	да
words@nns1982m	@nns1982m	2056.887	2057.094	да
words@nns1982m	@nns1982m	2057.094	2057.301	да
words@nns1982m	@nns1982m	2057.301	2057.508	/
words@nns1982m	@nns1982m	2057.508	2057.72	/
words@nns1982m	@nns1982m	2061.834	2061.969	ой
words@nns1982m	@nns1982m	2061.969	2062.104	а
words@nns1982m	@nns1982m	2062.104	2062.239	где
words@nns1982m	@nns1982m	2062.239	2062.374	там
words@nns1982m	@nns1982m	2062.374	2062.509	был
words@nns1982m	@nns1982m	2062.509	2062.644	концерт
words@nns1982m	@nns1982m	2062.644	2062.779	?
words@nns1982m	@nns1982m	2062.779	2062.914	/
words@nns1982m	@nns1982m	2062.914	2063.054	/
words@nns1982m	@nns1982m	2063.804	2063.952	это
words@nns1982m	@nns1982m	2063.952	2064.1	был
words@nns1982m	@nns1982m	2064.1	2064.248	зал
words@nns1982m	@nns1982m	2064.248	2064.396	какой-то
words@nns1982m	@nns1982m	2064.396	2064.544	?
words@nns1982m	@nns1982m	2064.544	2064.692	/
words@nns1982m	@nns1982m	2064.692	2064.844	/
words@nns1982m	@nns1982m	2110.562	2110.977	да
words@nns1982m	@nns1982m	2155.719	2155.972	страшно
words@nns1982m	@nns1982m	2155.972	2156.225	/
words@nns1982m	@nns1982m	2156.225	2156.48	/
words@nns1982m	@nns1982m	2190.77	2191.508	#нрзб
words@nns1982m	@nns1982m	2198.111	2198.352	какие
words@nns1982m	@nns1982m	2198.352	2198.593	ваши
words@nns1982m	@nns1982m	2198.593	2198.834	любимые
words@nns1982m	@nns1982m	2198.834	2199.075	композиторы
words@nns1982m	@nns1982m	2199.075	2199.316	?
words@nns1982m	@nns1982m	2199.316	2199.557	/
words@nns1982m	@nns1982m	2199.557	2199.799	/
words@nns1982m	@nns1982m	2200.701	2200.87	в
words@nns1982m	@nns1982m	2200.87	2201.039	классической
words@nns1982m	@nns1982m	2201.039	2201.208	музыке
words@nns1982m	@nns1982m	2201.208	2201.377	?
words@nns1982m	@nns1982m	2201.377	2201.546	/
words@nns1982m	@nns1982m	2201.546	2201.717	/
words@nns1982m	@nns1982m	2365.316	2365.598	правда
words@nns1982m	@nns1982m	2373.372	2373.975	правда
words@nrk1972f	@nrk1972f	2000.489	2000.642	джаз
words@nrk1972f	@nrk1972f	2000.642	2000.795	/
words@nrk1972f	@nrk1972f	2000.795	2000.95	/
words@nrk1972f	@nrk1972f	2001.679	2001.785	кхм
words@nrk1972f	@nrk1972f	2001.785	2001.891	/
words@nrk1972f	@nrk1972f	2001.891	2001.999	/
words@nrk1972f	@nrk1972f	2005.644	2005.754	эм
words@nrk1972f	@nrk1972f	2005.754	2005.864	/
words@nrk1972f	@nrk1972f	2005.864	2005.974	/
words@nrk1972f	@nrk1972f	2011.054	2011.164	ммм
words@nrk1972f	@nrk1972f	2011.164	2011.274	/
words@nrk1972f	@nrk1972f	2011.274	2011.384	/
words@nrk1972f	@nrk1972f	2012.329	2012.674	нет
words@nrk1972f	@nrk1972f	2012.674	2013.019	не
words@nrk1972f	@nrk1972f	2013.019	2013.364	только
words@nrk1972f	@nrk1972f	2013.364	2013.709	джаз
words@nrk1972f	@nrk1972f	2013.709	2014.054	/
words@nrk1972f	@nrk1972f	2014.054	2014.399	звучит
words@nrk1972f	@nrk1972f	2014.399	2014.744	чаще
words@nrk1972f	@nrk1972f	2014.744	2015.089	все...
words@nrk1972f	@nrk1972f	2015.089	2015.434	всего
words@nrk1972f	@nrk1972f	2015.434	2015.779	я
words@nrk1972f	@nrk1972f	2015.779	2016.124	/
words@nrk1972f	@nrk1972f	2016.124	2016.469	/
words@nrk1972f	@nrk1972f	2016.469	2016.814	ну
words@nrk1972f	@nrk1972f	2016.814	2017.159	сперва
words@nrk1972f	@nrk1972f	2017.159	2017.504	то
words@nrk1972f	@nrk1972f	2017.504	2017.849	что
words@nrk1972f	@nrk1972f	2017.849	2018.194	я
words@nrk1972f	@nrk1972f	2018.194	2018.539	хочу
words@nrk1972f	@nrk1972f	2018.539	2018.884	начать
words@nrk1972f	@nrk1972f	2018.884	2019.229	слышать
words@nrk1972f	@nrk1972f	2019.229	2019.574	это
words@nrk1972f	@nrk1972f	2019.574	2019.919	Кит
words@nrk1972f	@nrk1972f	2019.919	2020.264	Джарретт
words@nrk1972f	@nrk1972f	2020.264	2020.609	#смеётся#
words@nrk1972f	@nrk1972f	2020.609	2020.954	/
words@nrk1972f	@nrk1972f	2020.954	2021.31	/
words@nrk1972f	@nrk1972f	2021.994	2022.177	да
words@nrk1972f	@nrk1972f	2022.177	2022.36	/
words@nrk1972f	@nrk1972f	2022.36	2022.543	очень
words@nrk1972f	@nrk1972f	2022.543	2022.726	хочется
words@nrk1972f	@nrk1972f	2022.726	2022.909	и
